	"names"	"clusters"
"3786"	"TCEB2"	16
"3787"	"TCEB3"	9
"3788"	"TCF12"	4
"3789"	"TCF20"	9
"3790"	"TCF21"	9
"3791"	"TCF4"	4
"3792"	"TCF7L2"	4
"3793"	"TCN2"	4
"3794"	"TCTEX1D2"	16
"3795"	"TCTN1"	9
"3796"	"TDG"	16
"3797"	"TDO2"	13
"3798"	"TDP2"	4
"3799"	"TEAD2"	8
"3800"	"TEAD3"	16
"3801"	"TEAD4"	3
"3802"	"TECR"	4
"3803"	"TERF2IP"	16
"3804"	"TES"	3
"3805"	"TF"	11
"3806"	"TFAM"	14
"3807"	"TFAP4"	3
"3808"	"TFB1M"	5
"3809"	"TFCP2L1"	5
"3810"	"TFDP2"	1
"3811"	"TFEB"	12
"3812"	"TFEC"	12
"3813"	"TFF1"	4
"3814"	"TFF3"	13
"3815"	"TFPI"	12
"3816"	"TFPT"	19
"3817"	"TGFB1I1"	4
"3818"	"TGIF1"	4
"3819"	"TGIF2"	9
"3820"	"TGM2"	6
"3821"	"THAP11"	5
"3822"	"THBS1"	8
"3823"	"THEM4"	19
"3824"	"THNSL1"	9
"3825"	"THNSL2"	3
"3826"	"THOC1"	9
"3827"	"THOC3"	9
"3828"	"THRB"	13
"3829"	"THUMPD1"	9
"3830"	"THUMPD3_AS1"	16
"3831"	"THY1"	16
"3832"	"TIA1"	4
"3833"	"TIAM2"	13
"3834"	"TIGD1"	9
"3835"	"TIMM13"	19
"3836"	"TIMM44"	13
"3837"	"TIMM8A"	19
"3838"	"TIMM8B"	16
"3839"	"TIMP1"	5
"3840"	"TIMP2"	9
"3841"	"TIMP3"	16
"3842"	"TINAG"	9
"3843"	"TINAGL1"	18
"3844"	"TJP2"	1
"3845"	"TJP3"	9
"3846"	"TK1"	9
"3847"	"TKFC"	11
"3848"	"TKT"	14
"3849"	"TLCD2"	4
"3850"	"TLE1"	13
"3851"	"TLE2"	9
"3852"	"TLE3"	4
"3853"	"TLE4"	5
"3854"	"TLK1"	3
"3855"	"TLN2"	9
"3856"	"TM2D1"	16
"3857"	"TM2D3"	4
"3858"	"TM4SF20"	19
"3859"	"TM4SF4"	12
"3860"	"TM4SF5"	19
"3861"	"TM6SF2"	19
"3862"	"TM9SF2"	13
"3863"	"TM9SF3"	14
"3864"	"TMA7"	4
"3865"	"TMBIM4"	4
"3866"	"TMBIM6"	4
"3867"	"TMC6"	4
"3868"	"TMCC3"	19
"3869"	"TMCO4"	9
"3870"	"TMED1"	16
"3871"	"TMED9"	16
"3872"	"TMEM106A"	19
"3873"	"TMEM106B"	16
"3874"	"TMEM109"	4
"3875"	"TMEM120A"	19
"3876"	"TMEM123"	4
"3877"	"TMEM125"	4
"3878"	"TMEM126A"	13
"3879"	"TMEM132A"	4
"3880"	"TMEM134"	9
"3881"	"TMEM141"	5
"3882"	"TMEM144"	12
"3883"	"TMEM150C"	13
"3884"	"TMEM159"	3
"3885"	"TMEM176A"	13
"3886"	"TMEM176B"	13
"3887"	"TMEM178A"	4
"3888"	"TMEM181"	9
"3889"	"TMEM189"	4
"3890"	"TMEM19"	9
"3891"	"TMEM192"	19
"3892"	"TMEM198"	19
"3893"	"TMEM203"	14
"3894"	"TMEM204"	9
"3895"	"TMEM220"	13
"3896"	"TMEM237"	9
"3897"	"TMEM246"	4
"3898"	"TMEM253"	19
"3899"	"TMEM256"	4
"3900"	"TMEM258"	8
"3901"	"TMEM263"	5
"3902"	"TMEM30B"	14
"3903"	"TMEM37"	19
"3904"	"TMEM38B"	1
"3905"	"TMEM39A"	16
"3906"	"TMEM41A"	19
"3907"	"TMEM43"	16
"3908"	"TMEM45A"	8
"3909"	"TMEM45B"	12
"3910"	"TMEM47"	4
"3911"	"TMEM54"	18
"3912"	"TMEM55A"	9
"3913"	"TMEM56"	16
"3914"	"TMEM59"	4
"3915"	"TMEM63A"	4
"3916"	"TMEM65"	3
"3917"	"TMEM74B"	12
"3918"	"TMEM82"	13
"3919"	"TMEM86B"	18
"3920"	"TMEM87A"	9
"3921"	"TMEM8B"	7
"3922"	"TMEM9"	4
"3923"	"TMEM92"	14
"3924"	"TMEM99"	16
"3925"	"TMF1"	7
"3926"	"TMOD3"	19
"3927"	"TMPRSS13"	7
"3928"	"TMPRSS4"	4
"3929"	"TMSB10"	8
"3930"	"TMSB15A"	10
"3931"	"TMSB4X"	8
"3932"	"TMTC3"	4
"3933"	"TMTC4"	9
"3934"	"TMUB2"	9
"3935"	"TNFAIP1"	16
"3936"	"TNFAIP3"	13
"3937"	"TNFAIP8"	19
"3938"	"TNFAIP8L1"	9
"3939"	"TNFRSF11B"	4
"3940"	"TNFRSF14"	3
"3941"	"TNFRSF1A"	16
"3942"	"TNFRSF1B"	19
"3943"	"TNFRSF25"	3
"3944"	"TNFSF10"	19
"3945"	"TNIK"	19
"3946"	"TNIP1"	3
"3947"	"TNKS2"	4
"3948"	"TNMD"	5
"3949"	"TNNC1"	8
"3950"	"TNNI3"	8
"3951"	"TNNT1"	8
"3952"	"TNRC18"	4
"3953"	"TNRC6B"	4
"3954"	"TNRC6C"	8
"3955"	"TNS1"	16
"3956"	"TOB1"	16
"3957"	"TOB2"	3
"3958"	"TOLLIP"	14
"3959"	"TOM1"	19
"3960"	"TOM1L1"	13
"3961"	"TOM1L2"	9
"3962"	"TOMM40L"	19
"3963"	"TOMM5"	7
"3964"	"TOP2A"	4
"3965"	"TOR1AIP2"	13
"3966"	"TOR3A"	4
"3967"	"TOR4A"	4
"3968"	"TOX"	16
"3969"	"TOX3"	8
"3970"	"TP53BP1"	4
"3971"	"TP53I3"	4
"3972"	"TP53INP1"	5
"3973"	"TPBG"	16
"3974"	"TPD52"	4
"3975"	"TPD52L1"	8
"3976"	"TPI1"	13
"3977"	"TPM1"	8
"3978"	"TPM2"	9
"3979"	"TPM4"	3
"3980"	"TPP1"	19
"3981"	"TPPP3"	19
"3982"	"TPR"	5
"3983"	"TPSG1"	19
"3984"	"TPST1"	8
"3985"	"TPST2"	13
"3986"	"TPT1_AS1"	16
"3987"	"TPTEP1"	9
"3988"	"TPX2"	9
"3989"	"TRA2A"	9
"3990"	"TRABD2A"	10
"3991"	"TRAF3IP2_AS1"	9
"3992"	"TRAF4"	16
"3993"	"TRAK1"	4
"3994"	"TRANK1"	4
"3995"	"TRAP1"	13
"3996"	"TRAPPC1"	16
"3997"	"TRAPPC2"	3
"3998"	"TRAPPC2L"	19
"3999"	"TRAPPC6A"	1
"4000"	"TRG_AS1"	13
"4001"	"TRHDE"	13
"4002"	"TRIB1"	3
"4003"	"TRIB2"	8
"4004"	"TRIB3"	4
"4005"	"TRIM13"	4
"4006"	"TRIM15"	19
"4007"	"TRIM16"	19
"4008"	"TRIM24"	19
"4009"	"TRIM28"	3
"4010"	"TRIM3"	4
"4011"	"TRIM38"	19
"4012"	"TRIM56"	1
"4013"	"TRIM59"	4
"4014"	"TRIM65"	19
"4015"	"TRIM71"	4
"4016"	"TRIM8"	5
"4017"	"TRIO"	9
"4018"	"TRIOBP"	9
"4019"	"TRIP10"	4
"4020"	"TRIP11"	3
"4021"	"TRMT13"	9
"4022"	"TRO"	16
"4023"	"TROAP"	9
"4024"	"TROVE2"	4
"4025"	"TRPM4"	4
"4026"	"TRPM7"	14
"4027"	"TRUB2"	13
"4028"	"TSC2"	16
"4029"	"TSC22D2"	14
"4030"	"TSC22D3"	19
"4031"	"TSC22D4"	9
"4032"	"TSFM"	13
"4033"	"TSHZ1"	13
"4034"	"TSHZ2"	16
"4035"	"TSKU"	4
"4036"	"TSPAN1"	8
"4037"	"TSPAN12"	8
"4038"	"TSPAN13"	9
"4039"	"TSPAN14"	8
"4040"	"TSPAN18"	19
"4041"	"TSPAN4"	4
"4042"	"TSPAN6"	8
"4043"	"TSPAN7"	13
"4044"	"TSPAN8"	4
"4045"	"TSPO"	9
"4046"	"TSPYL1"	9
"4047"	"TSPYL5"	16
"4048"	"TSR3"	3
"4049"	"TSSC4"	3
"4050"	"TTC19"	3
"4051"	"TTC22"	4
"4052"	"TTC28"	3
"4053"	"TTC3"	5
"4054"	"TTC33"	16
"4055"	"TTC39B"	4
"4056"	"TTC6"	4
"4057"	"TTF1"	4
"4058"	"TTK"	9
"4059"	"TTLL1"	4
"4060"	"TTLL7"	8
"4061"	"TTN"	13
"4062"	"TTR"	2
"4063"	"TTYH1"	8
"4064"	"TUBA1A"	10
"4065"	"TUBA1B"	9
"4066"	"TUBA1C"	14
"4067"	"TUBA4A"	9
"4068"	"TUBB"	16
"4069"	"TUBB2A"	9
"4070"	"TUBB2B"	8
"4071"	"TUBB4B"	3
"4072"	"TUBB6"	9
"4073"	"TUBGCP4"	9
"4074"	"TULP3"	9
"4075"	"TUSC1"	3
"4076"	"TUSC3"	9
"4077"	"TVP23B"	16
"4078"	"TWSG1"	4
"4079"	"TXN"	12
"4080"	"TXNDC12"	4
"4081"	"TXNDC17"	19
"4082"	"TXNIP"	8
"4083"	"TXNL4A"	3
"4084"	"TXNRD2"	19
"4085"	"TYMS"	14
"4086"	"TYRO3"	8
"4087"	"TYROBP"	7
"4088"	"U47924_27"	7
"4089"	"UACA"	13
"4090"	"UBA2"	9
"4091"	"UBA3"	4
"4092"	"UBA5"	19
"4093"	"UBALD2"	9
"4094"	"UBC"	4
"4095"	"UBE2A"	3
"4096"	"UBE2C"	4
"4097"	"UBE2E1"	3
"4098"	"UBE2E2"	4
"4099"	"UBE2E3"	4
"4100"	"UBE2H"	16
"4101"	"UBE2J1"	9
"4102"	"UBE2L6"	19
"4103"	"UBE2Q2"	16
"4104"	"UBE2S"	9
"4105"	"UBE2T"	5
"4106"	"UBE2V1"	5
"4107"	"UBE2W"	9
"4108"	"UBE4B"	4
"4109"	"UBL3"	4
"4110"	"UBL5"	4
"4111"	"UBLCP1"	4
"4112"	"UBQLN2"	16
"4113"	"UBR4"	4
"4114"	"UBXN2A"	16
"4115"	"UCHL1"	8
"4116"	"UCHL3"	13
"4117"	"UCHL5"	19
"4118"	"UCP2"	3
"4119"	"UG0898H09"	4
"4120"	"UGCG"	19
"4121"	"UGDH"	4
"4122"	"UGGT2"	9
"4123"	"UGT2A3"	3
"4124"	"UGT2B17"	5
"4125"	"UGT3A1"	19
"4126"	"UGT8"	19
"4127"	"UHRF2"	3
"4128"	"UIMC1"	7
"4129"	"ULK1"	4
"4130"	"UNC119"	4
"4131"	"UNC13C"	3
"4132"	"UNC13D"	9
"4133"	"UNC45A"	3
"4134"	"UNC5B"	9
"4135"	"UNC5B_AS1"	7
"4136"	"UNC5CL"	19
"4137"	"UNC5D"	1
"4138"	"UNC93A"	11
"4139"	"UNG"	16
"4140"	"UNKL"	4
"4141"	"UPF2"	4
"4142"	"UPK1A"	4
"4143"	"UPK1B"	7
"4144"	"UPK3A"	12
"4145"	"UPP1"	9
"4146"	"UPRT"	19
"4147"	"UQCR11"	1
"4148"	"UQCRC2"	13
"4149"	"UQCRFS1"	13
"4150"	"UQCRH"	13
"4151"	"UQCRHL"	5
"4152"	"UQCRQ"	19
"4153"	"URI1"	5
"4154"	"USB1"	7
"4155"	"USF2"	16
"4156"	"USMG5"	4
"4157"	"USP12"	9
"4158"	"USP13"	9
"4159"	"USP18"	1
"4160"	"USP22"	4
"4161"	"USP4"	9
"4162"	"USP46"	5
"4163"	"USP53"	4
"4164"	"USP54"	16
"4165"	"UTRN"	8
"4166"	"UVRAG"	19
"4167"	"UXS1"	16
"4168"	"VAMP2"	16
"4169"	"VAMP5"	4
"4170"	"VAMP8"	8
"4171"	"VASH2"	4
"4172"	"VASN"	4
"4173"	"VASP"	9
"4174"	"VAV3"	5
"4175"	"VCAN"	13
"4176"	"VCL"	9
"4177"	"VDAC1"	13
"4178"	"VDAC2"	13
"4179"	"VEGFA"	8
"4180"	"VEZF1"	4
"4181"	"VGF"	9
"4182"	"VGLL4"	4
"4183"	"VIL1"	13
"4184"	"VILL"	9
"4185"	"VIM"	10
"4186"	"VIMP"	9
"4187"	"VIM_AS1"	4
"4188"	"VKORC1"	9
"4189"	"VPS13A"	9
"4190"	"VPS37B"	4
"4191"	"VPS50"	5
"4192"	"VPS72"	16
"4193"	"VRK3"	19
"4194"	"VSIG2"	7
"4195"	"VSTM2B"	19
"4196"	"VTI1B"	9
"4197"	"VTN"	10
"4198"	"VWA1"	9
"4199"	"VWA5B2"	1
"4200"	"VWCE"	13
"4201"	"WAPL"	3
"4202"	"WASF1"	16
"4203"	"WASF2"	9
"4204"	"WASF3"	9
"4205"	"WASH1"	9
"4206"	"WBP11"	3
"4207"	"WBP5"	4
"4208"	"WDR1"	4
"4209"	"WDR25"	9
"4210"	"WDR34"	9
"4211"	"WDR45"	4
"4212"	"WDR45B"	9
"4213"	"WDR54"	8
"4214"	"WEE1"	18
"4215"	"WFDC1"	5
"4216"	"WFDC2"	8
"4217"	"WHSC1L1"	5
"4218"	"WIF1"	8
"4219"	"WIPF1"	19
"4220"	"WIPF2"	5
"4221"	"WNK3"	1
"4222"	"WNK4"	9
"4223"	"WNT2B"	9
"4224"	"WNT5A"	4
"4225"	"WRB"	4
"4226"	"WSB1"	4
"4227"	"WTAP"	16
"4228"	"WTIP"	16
"4229"	"WWTR1"	1
"4230"	"XBP1"	4
"4231"	"XDH"	12
"4232"	"XKR8"	9
"4233"	"XPNPEP1"	13
"4234"	"XPNPEP2"	6
"4235"	"XRRA1"	3
"4236"	"XXyac_YM21GA2_4"	19
"4237"	"YAF2"	19
"4238"	"YAP1"	16
"4239"	"YBX3"	20
"4240"	"YDJC"	13
"4241"	"YIPF2"	9
"4242"	"YIPF3"	16
"4243"	"YIPF4"	16
"4244"	"YPEL1"	4
"4245"	"YPEL3"	8
"4246"	"YPEL5"	16
"4247"	"YWHAE"	5
"4248"	"YWHAH"	4
"4249"	"ZADH2"	14
"4250"	"ZBED6"	4
"4251"	"ZBTB10"	4
"4252"	"ZBTB38"	13
"4253"	"ZBTB45"	9
"4254"	"ZBTB7A"	9
"4255"	"ZBTB8A"	16
"4256"	"ZBTB8OS"	19
"4257"	"ZC2HC1A"	4
"4258"	"ZC3H13"	16
"4259"	"ZC3H18"	9
"4260"	"ZCCHC10"	4
"4261"	"ZCCHC14"	1
"4262"	"ZCCHC9"	1
"4263"	"ZDBF2"	3
"4264"	"ZDHHC14"	13
"4265"	"ZDHHC2"	4
"4266"	"ZDHHC21"	9
"4267"	"ZDHHC7"	4
"4268"	"ZFAND6"	16
"4269"	"ZFHX3"	9
"4270"	"ZFHX4"	4
"4271"	"ZFP1"	4
"4272"	"ZFP36"	7
"4273"	"ZFP36L2"	4
"4274"	"ZFP42"	4
"4275"	"ZFR"	3
"4276"	"ZFX"	16
"4277"	"ZG16"	5
"4278"	"ZG16B"	5
"4279"	"ZKSCAN1"	4
"4280"	"ZMYM2"	4
"4281"	"ZMYND11"	5
"4282"	"ZMYND8"	16
"4283"	"ZNF121"	9
"4284"	"ZNF124"	9
"4285"	"ZNF131"	4
"4286"	"ZNF134"	4
"4287"	"ZNF138"	9
"4288"	"ZNF185"	16
"4289"	"ZNF189"	13
"4290"	"ZNF212"	4
"4291"	"ZNF22"	9
"4292"	"ZNF250"	4
"4293"	"ZNF32"	16
"4294"	"ZNF362"	5
"4295"	"ZNF414"	5
"4296"	"ZNF426"	3
"4297"	"ZNF428"	4
"4298"	"ZNF433"	4
"4299"	"ZNF44"	5
"4300"	"ZNF462"	16
"4301"	"ZNF48"	9
"4302"	"ZNF480"	13
"4303"	"ZNF503"	12
"4304"	"ZNF511"	5
"4305"	"ZNF516"	4
"4306"	"ZNF521"	4
"4307"	"ZNF525"	9
"4308"	"ZNF532"	9
"4309"	"ZNF561"	4
"4310"	"ZNF562"	16
"4311"	"ZNF574"	9
"4312"	"ZNF608"	9
"4313"	"ZNF611"	9
"4314"	"ZNF618"	4
"4315"	"ZNF622"	4
"4316"	"ZNF638"	9
"4317"	"ZNF644"	16
"4318"	"ZNF649"	9
"4319"	"ZNF677"	16
"4320"	"ZNF688"	5
"4321"	"ZNF69"	16
"4322"	"ZNF697"	4
"4323"	"ZNF703"	4
"4324"	"ZNF71"	9
"4325"	"ZNF726"	16
"4326"	"ZNF738"	4
"4327"	"ZNF770"	3
"4328"	"ZNF786"	4
"4329"	"ZNF813"	16
"4330"	"ZNF821"	4
"4331"	"ZNF83"	16
"4332"	"ZNF865"	9
"4333"	"ZNF891"	4
"4334"	"ZNF90"	19
"4335"	"ZNHIT6"	9
"4336"	"ZNRF1"	4
"4337"	"ZNRF2"	16
"4338"	"ZRANB2"	9
"4339"	"ZSCAN9"	9
"4340"	"ZWILCH"	9
"4341"	"ZYX"	16
